User,Название,Жанр,Рейтинг
User102,Film_183,мелодрама,4.2
User149,Film_50,триллер,3.2
User8,Film_58,детектив,3.4
User41,Film_76,драма,3.5
User83,Film_57,фантастика,3.3
User37,Film_209,триллер,2.1
User7,Film_78,боевик,2.9
User12,Film_14,триллер,3.6
User33,Film_126,боевик,4.3
User93,Film_226,драма,4.5
User8,Film_85,мелодрама,4.7
User67,Film_360,драма,3.1
User60,Film_102,фантастика,2.3
User130,Film_18,боевик,3.9
User114,Film_350,мелодрама,4.3
User91,Film_336,триллер,2.8
User125,Film_125,детектив,4.6
User64,Film_4,мелодрама,3.5
User9,Film_104,фантастика,2.1
User29,Film_252,детектив,4.0
User91,Film_195,фантастика,2.8
User25,Film_351,драма,2.5
User107,Film_9,драма,2.8
User74,Film_283,боевик,3.9
User77,Film_89,мелодрама,3.0
User104,Film_131,мелодрама,5.0
User3,Film_149,фантастика,2.1
User78,Film_183,мелодрама,2.6
User48,Film_376,детектив,4.2
User22,Film_337,фантастика,3.1
User142,Film_156,боевик,3.4
User61,Film_191,боевик,4.3
User126,Film_176,мелодрама,3.5
User38,Film_231,комедия,5.0
User93,Film_383,мелодрама,3.7
User143,Film_105,фантастика,2.7
User2,Film_251,драма,2.4
User121,Film_279,мелодрама,4.3
User72,Film_32,фантастика,2.3
User34,Film_8,драма,2.4
User83,Film_220,детектив,3.0
User31,Film_328,боевик,3.6
User79,Film_93,боевик,1.8
User20,Film_27,мелодрама,4.1
User20,Film_294,триллер,4.7
User101,Film_114,детектив,4.5
User45,Film_236,комедия,4.9
User48,Film_188,боевик,4.2
User15,Film_124,комедия,4.1
User80,Film_94,фантастика,3.8
User150,Film_57,фантастика,3.5
User39,Film_124,комедия,5.0
User126,Film_49,мелодрама,3.5
User109,Film_63,драма,3.3
User10,Film_327,мелодрама,2.2
User55,Film_160,триллер,3.1
User98,Film_371,мелодрама,2.4
User21,Film_241,детектив,4.0
User24,Film_370,мелодрама,2.1
User86,Film_152,детектив,3.9
User107,Film_276,драма,2.7
User47,Film_8,драма,3.8
User61,Film_153,комедия,3.8
User126,Film_142,драма,3.3
User136,Film_86,драма,2.0
User63,Film_382,боевик,4.9
User36,Film_181,комедия,3.1
User136,Film_63,драма,2.6
User9,Film_17,триллер,4.2
User119,Film_77,драма,2.3
User110,Film_300,фантастика,4.9
User69,Film_74,драма,3.6
User130,Film_141,фантастика,3.9
User132,Film_60,боевик,3.4
User83,Film_103,мелодрама,2.9
User136,Film_390,фантастика,2.2
User102,Film_242,фантастика,2.4
User97,Film_207,боевик,3.9
User108,Film_393,мелодрама,3.1
User33,Film_337,фантастика,3.7
User2,Film_301,фантастика,1.7
User122,Film_238,мелодрама,2.8
User97,Film_329,триллер,4.5
User6,Film_208,мелодрама,4.2
User145,Film_231,комедия,3.9
User66,Film_398,триллер,1.6
User23,Film_225,фантастика,2.8
User57,Film_265,фантастика,1.9
User9,Film_306,комедия,3.7
User73,Film_17,триллер,3.0
User39,Film_326,детектив,4.4
User99,Film_225,фантастика,2.7
User103,Film_379,комедия,2.1
User105,Film_153,комедия,4.5
User49,Film_207,боевик,2.5
User16,Film_243,драма,3.7
User7,Film_263,боевик,2.8
User39,Film_118,мелодрама,4.0
User44,Film_145,триллер,3.2
User128,Film_62,триллер,3.0
User22,Film_221,комедия,2.6
User122,Film_29,мелодрама,2.3
User148,Film_242,фантастика,2.4
User103,Film_259,триллер,2.4
User35,Film_18,боевик,4.0
User117,Film_109,комедия,4.8
User25,Film_373,триллер,4.5
User12,Film_20,драма,2.9
User77,Film_21,фантастика,4.8
User30,Film_229,триллер,3.5
User83,Film_227,драма,2.5
User55,Film_299,детектив,3.4
User117,Film_196,комедия,4.5
User104,Film_52,комедия,4.6
User25,Film_105,фантастика,4.2
User76,Film_369,боевик,2.6
User99,Film_193,боевик,3.9
User103,Film_66,фантастика,2.7
User122,Film_337,фантастика,3.9
User69,Film_311,комедия,4.0
User71,Film_252,детектив,3.2
User48,Film_310,фантастика,2.7
User98,Film_141,фантастика,2.6
User64,Film_153,комедия,3.9
User63,Film_216,драма,2.9
User96,Film_308,драма,3.7
User68,Film_88,мелодрама,2.4
User49,Film_13,боевик,2.3
User7,Film_369,боевик,2.3
User82,Film_176,мелодрама,3.1
User13,Film_229,триллер,1.9
User108,Film_236,комедия,2.7
User37,Film_134,триллер,2.0
User68,Film_333,мелодрама,2.8
User133,Film_147,фантастика,3.2
User9,Film_205,триллер,4.3
User12,Film_230,боевик,3.5
User124,Film_80,триллер,3.2
User6,Film_389,детектив,2.2
User37,Film_9,драма,2.8
User142,Film_35,мелодрама,2.6
User23,Film_11,детектив,2.4
User120,Film_254,мелодрама,2.7
User61,Film_143,комедия,3.6
User39,Film_58,детектив,4.6
User48,Film_267,детектив,4.1
User44,Film_364,драма,4.0
User38,Film_86,драма,5.0
User54,Film_216,драма,3.9
User7,Film_309,комедия,2.5
User143,Film_379,комедия,2.4
User144,Film_72,боевик,3.0
User144,Film_116,фантастика,4.5
User134,Film_394,триллер,3.6
User11,Film_92,драма,2.6
User84,Film_175,детектив,4.2
User41,Film_102,фантастика,3.6
User146,Film_186,драма,2.9
User73,Film_171,фантастика,2.0
User59,Film_32,фантастика,4.0
User89,Film_206,мелодрама,2.4
User17,Film_237,мелодрама,2.9
User78,Film_190,боевик,1.9
User21,Film_343,триллер,2.4
User150,Film_333,мелодрама,2.9
User149,Film_110,комедия,3.0
User136,Film_124,комедия,5.0
User106,Film_210,фантастика,2.1
User23,Film_387,драма,2.2
User39,Film_237,мелодрама,4.8
User83,Film_199,драма,2.3
User110,Film_244,боевик,4.0
User37,Film_354,боевик,5.0
User36,Film_84,комедия,2.2
User125,Film_159,триллер,1.8
User100,Film_263,боевик,3.6
User150,Film_357,фантастика,3.5
User36,Film_14,триллер,2.4
User45,Film_345,детектив,4.4
User116,Film_197,детектив,2.7
User115,Film_147,фантастика,3.2
User78,Film_261,фантастика,5.0
User103,Film_355,драма,4.2
User122,Film_233,боевик,4.3
User21,Film_270,детектив,3.7
User109,Film_57,фантастика,2.7
User44,Film_107,мелодрама,2.7
User76,Film_275,детектив,3.8
User30,Film_247,драма,2.7
User133,Film_261,фантастика,2.8
User68,Film_273,драма,1.8
User74,Film_351,драма,3.2
User69,Film_90,фантастика,4.3
User67,Film_136,драма,2.3
User137,Film_236,комедия,4.7
User110,Film_285,фантастика,5.0
User45,Film_299,детектив,4.1
User57,Film_120,драма,3.6
User113,Film_324,детектив,4.7
User148,Film_334,фантастика,2.6
User108,Film_247,драма,3.0
User28,Film_255,боевик,2.7
User86,Film_179,драма,5.0
User47,Film_204,триллер,4.8
User73,Film_330,мелодрама,2.6
User47,Film_58,детектив,4.6
User134,Film_350,мелодрама,4.7
User25,Film_7,триллер,3.9
User104,Film_87,мелодрама,5.0
User112,Film_47,триллер,4.5
User123,Film_35,мелодрама,1.9
User114,Film_170,комедия,5.0
User89,Film_369,боевик,2.4
User54,Film_215,драма,3.6
User22,Film_296,мелодрама,4.3
User132,Film_100,триллер,4.0
User139,Film_385,драма,2.4
User104,Film_352,фантастика,3.9
User51,Film_346,фантастика,4.5
User26,Film_79,драма,2.6
User115,Film_361,триллер,5.0
User43,Film_199,драма,4.5
User131,Film_53,боевик,4.0
User9,Film_84,комедия,4.5
User48,Film_115,драма,4.4
User14,Film_223,фантастика,3.1
User10,Film_61,боевик,2.3
User41,Film_170,комедия,2.9
User2,Film_246,триллер,2.4
User140,Film_17,триллер,2.9
User34,Film_157,драма,2.1
User57,Film_189,триллер,4.1
User123,Film_69,фантастика,4.3
User57,Film_67,триллер,3.4
User123,Film_205,триллер,3.9
User48,Film_299,детектив,4.5
User103,Film_217,комедия,2.4
User147,Film_244,боевик,4.4
User43,Film_258,триллер,4.8
User5,Film_102,фантастика,4.6
User125,Film_392,драма,2.9
User56,Film_190,боевик,4.3
User72,Film_34,мелодрама,1.7
User5,Film_70,комедия,3.6
User34,Film_244,боевик,2.2
User58,Film_2,детектив,3.0
User98,Film_336,триллер,2.1
User110,Film_234,мелодрама,4.1
User74,Film_175,детектив,1.9
User1,Film_261,фантастика,2.9
User58,Film_66,фантастика,2.4
User93,Film_186,драма,4.2
User22,Film_380,фантастика,3.2
User146,Film_180,комедия,2.5
User84,Film_218,фантастика,1.6
User112,Film_189,триллер,3.8
User63,Film_40,боевик,4.2
User44,Film_52,комедия,4.9
User129,Film_390,фантастика,3.5
User97,Film_276,драма,5.0
User122,Film_342,боевик,4.4
User19,Film_130,детектив,4.2
User61,Film_262,драма,3.7
User140,Film_88,мелодрама,5.0
User1,Film_27,мелодрама,4.3
User63,Film_149,фантастика,2.3
User64,Film_375,боевик,5.0
User17,Film_266,комедия,2.9
User24,Film_12,боевик,4.9
User147,Film_360,драма,4.7
User2,Film_162,драма,2.4
User79,Film_269,боевик,1.8
User123,Film_154,мелодрама,1.8
User93,Film_284,детектив,2.6
User148,Film_132,мелодрама,2.5
User40,Film_57,фантастика,2.5
User142,Film_329,триллер,3.6
User36,Film_194,боевик,4.3
User48,Film_233,боевик,4.1
User104,Film_201,боевик,4.6
User61,Film_176,мелодрама,3.5
User60,Film_288,комедия,2.1
User68,Film_320,детектив,5.0
User59,Film_47,триллер,4.3
User92,Film_160,триллер,4.2
User147,Film_11,детектив,2.4
User138,Film_62,триллер,2.6
User8,Film_323,боевик,3.2
User6,Film_65,боевик,4.2
User110,Film_295,драма,2.3
User142,Film_328,боевик,3.5
User122,Film_175,детектив,3.5
User71,Film_391,триллер,4.5
User109,Film_100,триллер,3.4
User110,Film_62,триллер,2.6
User148,Film_148,фантастика,2.9
User101,Film_35,мелодрама,3.0
User100,Film_80,триллер,3.8
User26,Film_18,боевик,2.9
User105,Film_34,мелодрама,4.7
User44,Film_378,триллер,3.6
User108,Film_279,мелодрама,3.3
User94,Film_318,драма,2.7
User139,Film_388,детектив,4.1
User36,Film_384,комедия,3.0
User139,Film_284,детектив,4.4
User139,Film_107,мелодрама,2.8
User109,Film_311,комедия,3.2
User53,Film_269,боевик,3.5
User114,Film_210,фантастика,4.9
User78,Film_282,драма,2.0
User39,Film_86,драма,3.8
User62,Film_153,комедия,4.5
User73,Film_246,триллер,2.4
User39,Film_376,детектив,3.6
User122,Film_363,детектив,3.9
User120,Film_266,комедия,4.4
User107,Film_342,боевик,4.8
User115,Film_110,комедия,4.9
User125,Film_172,фантастика,3.5
User63,Film_292,драма,3.8
User7,Film_343,триллер,3.0
User31,Film_43,триллер,5.0
User73,Film_283,боевик,3.0
User85,Film_9,драма,3.4
User118,Film_162,драма,4.1
User102,Film_101,драма,3.7
User140,Film_290,детектив,3.6
User102,Film_94,фантастика,1.9
User60,Film_377,мелодрама,3.6
User42,Film_32,фантастика,3.2
User127,Film_107,мелодрама,2.2
User108,Film_381,мелодрама,3.1
User108,Film_35,мелодрама,3.3
User10,Film_330,мелодрама,2.2
User141,Film_309,комедия,4.5
User14,Film_215,драма,3.8
User101,Film_37,боевик,2.1
User59,Film_294,триллер,4.3
User52,Film_309,комедия,2.2
User46,Film_111,триллер,4.9
User78,Film_195,фантастика,4.6
User88,Film_194,боевик,4.3
User146,Film_61,боевик,1.7
User34,Film_4,мелодрама,2.6
User60,Film_103,мелодрама,3.4
User65,Film_146,детектив,2.9
User56,Film_196,комедия,2.6
User93,Film_333,мелодрама,3.4
User88,Film_88,мелодрама,3.6
User2,Film_274,боевик,2.7
User88,Film_383,мелодрама,3.6
User82,Film_364,драма,4.8
User8,Film_218,фантастика,2.4
User3,Film_244,боевик,3.1
User20,Film_343,триллер,3.6
User150,Film_396,драма,2.9
User53,Film_196,комедия,3.2
User21,Film_257,боевик,4.8
User128,Film_256,мелодрама,4.5
User77,Film_178,драма,3.8
User70,Film_320,детектив,3.6
User67,Film_343,триллер,4.0
User137,Film_49,мелодрама,1.5
User53,Film_281,мелодрама,2.1
User87,Film_197,детектив,2.4
User101,Film_389,детектив,4.4
User34,Film_325,мелодрама,2.0
User33,Film_49,мелодрама,2.2
User83,Film_211,драма,2.9
User16,Film_277,комедия,2.6
User32,Film_133,триллер,3.6
User64,Film_277,комедия,4.3
User123,Film_14,триллер,4.2
User150,Film_24,драма,3.4
User9,Film_146,детектив,3.9
User35,Film_245,детектив,2.4
User69,Film_249,драма,3.6
User69,Film_191,боевик,4.5
User131,Film_16,боевик,4.9
User84,Film_46,триллер,3.8
User13,Film_63,драма,3.4
User75,Film_381,мелодрама,4.1
User74,Film_190,боевик,3.9
User108,Film_40,боевик,3.0
User47,Film_24,драма,4.4
User18,Film_366,мелодрама,3.5
User3,Film_55,комедия,3.8
User61,Film_190,боевик,4.4
User7,Film_259,триллер,2.6
User74,Film_286,триллер,2.4
User5,Film_351,драма,4.3
User109,Film_254,мелодрама,4.1
User35,Film_345,детектив,2.3
User20,Film_46,триллер,4.1
User111,Film_231,комедия,2.9
User27,Film_264,драма,4.7
User55,Film_283,боевик,2.8
User138,Film_340,драма,4.3
User51,Film_385,драма,4.4
User115,Film_54,боевик,3.0
User127,Film_125,детектив,2.9
